DCC ORIGINE,DCC DESTINATION,NOMBRE
15-DCC-106,09-DCC-01,2
15-DCC-106,10-DCC-131,1
15-DCC-106,10-DCC-23,2
15-DCC-106,14-DCC-194,2
15-DCC-106,15-DCC-95,5
15-DCC-108,09-DCC-61,1
15-DCC-108,10-DCC-52,1
15-DCC-108,11-DCC-97,1
15-DCC-108,12-DCC-93,1
15-DCC-108,13-DCC-84,1
15-DCC-108,14-DCC-84,2
15-DCC-109,09-DCC-16,1
15-DCC-109,10-DCC-117,1
15-DCC-109,10-DCC-132,1
15-DCC-109,10-DCC-138,2
15-DCC-109,10-DCC-179,1
15-DCC-109,10-DCC-52,2
15-DCC-109,11-DCC-117,2
15-DCC-109,11-DCC-12,1
15-DCC-109,13-DCC-73,1
15-DCC-11,09-DCC-16,1
15-DCC-11,10-DCC-52,1
15-DCC-11,11-DCC-11,1
15-DCC-11,11-DCC-215,2
15-DCC-11,12-DCC-93,1
15-DCC-11,14-DCC-109,1
15-DCC-11,14-DCC-149,1
15-DCC-11,14-DCC-161,3
15-DCC-11,14-DCC-20,1
15-DCC-11,14-DCC-84,4
15-DCC-110,09-DCC-26,2
15-DCC-110,10-DCC-68,2
15-DCC-110,10-DCC-86,1
15-DCC-110,12-DCC-184,1
15-DCC-110,12-DCC-43,2
15-DCC-110,15-DCC-23,6
15-DCC-114,11-DCC-04,1
15-DCC-114,11-DCC-05,1
15-DCC-114,11-DCC-45,2
15-DCC-114,12-DCC-125,1
15-DCC-114,12-DCC-63,3
15-DCC-114,13-DCC-112,3
15-DCC-114,13-DCC-12,3
15-DCC-114,13-DCC-71,1
15-DCC-114,13-DCC-90,5
15-DCC-114,14-DCC-144,1
15-DCC-114,14-DCC-147,2
15-DCC-114,14-DCC-16,1
15-DCC-114,14-DCC-173,5
15-DCC-114,14-DCC-196,3
15-DCC-115,09-DCC-21,1
15-DCC-115,10-DCC-01,1
15-DCC-115,11-DCC-117,4
15-DCC-115,11-DCC-78,1
15-DCC-115,11-DCC-87,1
15-DCC-115,13-DCC-90,1
15-DCC-115,14-DCC-173,2
15-DCC-115,14-DCC-71,1
15-DCC-116,10-DCC-149,2
15-DCC-116,10-DCC-49,1
15-DCC-116,14-DCC-169,2
15-DCC-116,15-DCC-76,3
15-DCC-117,11-DCC-45,1
15-DCC-117,12-DCC-125,1
15-DCC-117,12-DCC-63,4
15-DCC-117,13-DCC-112,2
15-DCC-117,13-DCC-12,2
15-DCC-117,13-DCC-71,1
15-DCC-117,13-DCC-90,3
15-DCC-117,14-DCC-144,1
15-DCC-117,14-DCC-16,1
15-DCC-117,14-DCC-173,5
15-DCC-117,14-DCC-196,1
15-DCC-120,11-DCC-145,1
15-DCC-120,11-DCC-34,2
15-DCC-120,13-DCC-105,2
15-DCC-120,13-DCC-135,1
15-DCC-120,14-DCC-32,1
15-DCC-120,15-DCC-09,2
15-DCC-122,09-DCC-16,2
15-DCC-122,12-DCC-156,1
15-DCC-122,12-DCC-157,1
15-DCC-122,12-DCC-18,1
15-DCC-122,13-DCC-146,1
15-DCC-122,14-DCC-46,1
15-DCC-125,11-DCC-171,2
15-DCC-126,09-DCC-01,1
15-DCC-126,10-DCC-23,1
15-DCC-126,12-DCC-37,1
15-DCC-127,11-DCC-150,4
15-DCC-127,12-DCC-103,1
15-DCC-127,12-DCC-42,4
15-DCC-127,12-DCC-49,1
15-DCC-127,13-DCC-17,1
15-DCC-127,13-DCC-170,1
15-DCC-127,13-DCC-37,1
15-DCC-127,14-DCC-15,1
15-DCC-127,14-DCC-155,4
15-DCC-127,15-DCC-34,5
15-DCC-127,15-DCC-52,4
15-DCC-128,09-DCC-16,2
15-DCC-128,12-DCC-156,1
15-DCC-128,12-DCC-157,1
15-DCC-128,12-DCC-18,1
15-DCC-128,13-DCC-146,1
15-DCC-128,14-DCC-46,1
15-DCC-129,09-DCC-48,2
15-DCC-129,09-DCC-58,2
15-DCC-129,13-DCC-182,3
15-DCC-130,09-DCC-03,6
15-DCC-130,11-DCC-201,10
15-DCC-131,09-DCC-93,2
15-DCC-131,11-DCC-139,1
15-DCC-131,11-DCC-20,2
15-DCC-131,13-DCC-100,1
15-DCC-131,14-DCC-62,3
15-DCC-131,15-DCC-02,1
15-DCC-131,15-DCC-25,5
15-DCC-132,11-DCC-194,4
15-DCC-133,09-DCC-61,1
15-DCC-133,10-DCC-52,3
15-DCC-133,11-DCC-11,1
15-DCC-133,11-DCC-97,2
15-DCC-133,13-DCC-84,2
15-DCC-133,14-DCC-20,3
15-DCC-134,11-DCC-152,3
15-DCC-135,10-DCC-78,2
15-DCC-135,15-DCC-18,2
15-DCC-135,15-DCC-93,2
15-DCC-136,10-DCC-25,1
15-DCC-136,11-DCC-04,1
15-DCC-136,11-DCC-05,1
15-DCC-136,12-DCC-112,2
15-DCC-136,12-DCC-48,1
15-DCC-136,12-DCC-63,2
15-DCC-136,13-DCC-144,3
15-DCC-136,13-DCC-57,1
15-DCC-136,13-DCC-71,1
15-DCC-136,13-DCC-90,3
15-DCC-136,14-DCC-11,1
15-DCC-136,14-DCC-146,2
15-DCC-136,14-DCC-173,3
15-DCC-136,14-DCC-30,1
15-DCC-136,15-DCC-17,2
15-DCC-137,09-DCC-16,2
15-DCC-137,10-DCC-112,2
15-DCC-137,10-DCC-13,3
15-DCC-137,11-DCC-138,1
15-DCC-137,12-DCC-18,1
15-DCC-138,10-DCC-115,1
15-DCC-138,11-DCC-10,1
15-DCC-138,11-DCC-124,2
15-DCC-138,11-DCC-157,3
15-DCC-138,11-DCC-66,1
15-DCC-139,09-DCC-72,3
15-DCC-139,10-DCC-129,4
15-DCC-139,10-DCC-152,2
15-DCC-139,11-DCC-114,5
15-DCC-139,13-DCC-150,4
15-DCC-139,13-DCC-46,7
15-DCC-139,14-DCC-76,6
15-DCC-139,15-DCC-63,3
15-DCC-139,15-DCC-66,9
15-DCC-14,09-DCC-48,2
15-DCC-14,09-DCC-67,15
15-DCC-14,10-DCC-119,12
15-DCC-14,10-DCC-122,14
15-DCC-14,10-DCC-199,1
15-DCC-14,13-DCC-102,2
15-DCC-14,13-DCC-13,6
15-DCC-140,10-DCC-78,2
15-DCC-140,15-DCC-135,2
15-DCC-140,15-DCC-18,2
15-DCC-140,15-DCC-93,2
15-DCC-141,09-DCC-50,1
15-DCC-141,10-DCC-158,7
15-DCC-141,10-DCC-60,1
15-DCC-141,11-DCC-152,1
15-DCC-141,12-DCC-11,1
15-DCC-141,13-DCC-90,1
15-DCC-141,14-DCC-01,2
15-DCC-141,14-DCC-04,1
15-DCC-141,14-DCC-173,1
15-DCC-141,15-DCC-134,1
15-DCC-141,15-DCC-80,8
15-DCC-142,10-DCC-182,1
15-DCC-142,11-DCC-07,3
15-DCC-142,11-DCC-110,2
15-DCC-142,11-DCC-118,1
15-DCC-142,12-DCC-95,1
15-DCC-142,13-DCC-199,1
15-DCC-142,13-DCC-69,3
15-DCC-142,14-DCC-15,2
15-DCC-142,14-DCC-160,12
15-DCC-143,09-DCC-01,1
15-DCC-143,10-DCC-23,1
15-DCC-144,09-DCC-32,1
15-DCC-144,09-DCC-91,2
15-DCC-144,10-DCC-137,2
15-DCC-144,10-DCC-34,2
15-DCC-144,10-DCC-81,4
15-DCC-144,12-DCC-103,3
15-DCC-144,13-DCC-102,6
15-DCC-145,09-DCC-11,3
15-DCC-145,10-DCC-03,3
15-DCC-145,11-DCC-157,1
15-DCC-145,12-DCC-41,6
15-DCC-145,12-DCC-46,1
15-DCC-146,09-DCC-68,2
15-DCC-146,11-DCC-37,2
15-DCC-146,11-DCC-57,2
15-DCC-146,13-DCC-164,3
15-DCC-146,14-DCC-141,5
15-DCC-146,14-DCC-79,7
15-DCC-148,09-DCC-30,1
15-DCC-148,10-DCC-82,1
15-DCC-148,11-DCC-145,1
15-DCC-148,11-DCC-34,1
15-DCC-148,13-DCC-105,1
15-DCC-148,13-DCC-135,1
15-DCC-148,15-DCC-09,1
15-DCC-15,09-DCC-21,1
15-DCC-15,09-DCC-22,3
15-DCC-15,09-DCC-62,1
15-DCC-15,11-DCC-123,1
15-DCC-15,11-DCC-131,1
15-DCC-15,11-DCC-136,1
15-DCC-15,11-DCC-78,1
15-DCC-15,11-DCC-87,2
15-DCC-15,12-DCC-41,1
15-DCC-15,14-DCC-160,1
15-DCC-15,14-DCC-179,1
15-DCC-15,14-DCC-190,3
15-DCC-15,14-DCC-28,1
15-DCC-15,14-DCC-39,5
15-DCC-151,09-DCC-61,1
15-DCC-151,10-DCC-52,3
15-DCC-151,11-DCC-97,1
15-DCC-151,12-DCC-111,1
15-DCC-151,13-DCC-126,1
15-DCC-151,13-DCC-84,1
15-DCC-153,09-DCC-16,3
15-DCC-153,09-DCC-61,1
15-DCC-153,10-DCC-116,1
15-DCC-153,10-DCC-52,3
15-DCC-153,11-DCC-117,1
15-DCC-153,11-DCC-97,2
15-DCC-153,12-DCC-111,1
15-DCC-153,13-DCC-126,1
15-DCC-153,13-DCC-81,1
15-DCC-153,13-DCC-84,2
15-DCC-155,09-DCC-68,2
15-DCC-155,11-DCC-37,2
15-DCC-155,11-DCC-57,2
15-DCC-155,13-DCC-164,3
15-DCC-155,14-DCC-141,4
15-DCC-155,14-DCC-79,5
15-DCC-156,09-DCC-16,2
15-DCC-156,10-DCC-112,1
15-DCC-156,10-DCC-13,3
15-DCC-156,11-DCC-138,2
15-DCC-156,14-DCC-103,1
15-DCC-156,14-DCC-176,2
15-DCC-156,14-DCC-67,1
15-DCC-157,15-DCC-113,1
15-DCC-159,09-DCC-13,6
15-DCC-159,09-DCC-74,1
15-DCC-159,11-DCC-206,1
15-DCC-159,11-DCC-33,1
15-DCC-159,11-DCC-79,4
15-DCC-159,13-DCC-02,1
15-DCC-159,13-DCC-132,3
15-DCC-16,09-DCC-61,1
15-DCC-16,10-DCC-138,3
15-DCC-16,10-DCC-52,2
15-DCC-16,11-DCC-156,1
15-DCC-16,11-DCC-97,2
15-DCC-16,12-DCC-11,1
15-DCC-16,12-DCC-111,1
15-DCC-16,13-DCC-126,1
15-DCC-16,13-DCC-84,1
15-DCC-16,14-DCC-84,2
15-DCC-163,13-DCC-81,2
15-DCC-166,11-DCC-04,2
15-DCC-166,11-DCC-05,1
15-DCC-166,11-DCC-45,1
15-DCC-166,12-DCC-125,1
15-DCC-166,12-DCC-48,1
15-DCC-166,12-DCC-63,2
15-DCC-166,13-DCC-90,1
15-DCC-166,14-DCC-11,1
15-DCC-166,14-DCC-173,3
15-DCC-167,09-DCC-11,1
15-DCC-167,10-DCC-03,3
15-DCC-167,10-DCC-65,1
15-DCC-167,12-DCC-41,8
15-DCC-167,12-DCC-46,5
15-DCC-167,15-DCC-145,7
15-DCC-17,10-DCC-18,1
15-DCC-17,12-DCC-63,4
15-DCC-17,13-DCC-71,1
15-DCC-17,13-DCC-90,5
15-DCC-17,14-DCC-173,7
15-DCC-170,09-DCC-63,2
15-DCC-170,10-DCC-01,1
15-DCC-170,10-DCC-158,5
15-DCC-170,10-DCC-94,2
15-DCC-170,11-DCC-137,2
15-DCC-170,12-DCC-11,1
15-DCC-170,13-DCC-90,2
15-DCC-170,14-DCC-01,1
15-DCC-170,14-DCC-173,2
15-DCC-170,14-DCC-196,1
15-DCC-170,15-DCC-141,1
15-DCC-170,15-DCC-47,1
15-DCC-170,15-DCC-80,8
15-DCC-174,09-DCC-16,3
15-DCC-174,10-DCC-112,1
15-DCC-174,10-DCC-13,1
15-DCC-174,11-DCC-207,1
15-DCC-174,11-DCC-34,1
15-DCC-174,12-DCC-129,1
15-DCC-174,12-DCC-156,1
15-DCC-174,12-DCC-157,1
15-DCC-174,13-DCC-174,1
15-DCC-174,13-DCC-90,1
15-DCC-174,14-DCC-103,1
15-DCC-174,14-DCC-183,1
15-DCC-174,14-DCC-33,1
15-DCC-174,14-DCC-46,1
15-DCC-174,14-DCC-67,1
15-DCC-174,15-DCC-56,1
15-DCC-174,15-DCC-57,1
15-DCC-178,11-DCC-120,2
15-DCC-178,11-DCC-139,1
15-DCC-178,11-DCC-20,1
15-DCC-178,13-DCC-126,1
15-DCC-178,13-DCC-56,1
15-DCC-18,10-DCC-78,1
15-DCC-180,09-DCC-01,1
15-DCC-180,10-DCC-149,2
15-DCC-180,10-DCC-162,1
15-DCC-180,10-DCC-192,1
15-DCC-180,10-DCC-23,1
15-DCC-180,11-DCC-75,1
15-DCC-180,14-DCC-169,4
15-DCC-180,14-DCC-90,2
15-DCC-180,15-DCC-76,1
15-DCC-180,15-DCC-88,1
15-DCC-182,12-DCC-123,2
15-DCC-184,15-DCC-143,1
15-DCC-185,09-DCC-19,1
15-DCC-185,09-DCC-30,1
15-DCC-185,09-DCC-33,1
15-DCC-185,10-DCC-75,1
15-DCC-185,10-DCC-82,2
15-DCC-185,11-DCC-140,1
15-DCC-185,11-DCC-145,1
15-DCC-185,11-DCC-34,9
15-DCC-185,11-DCC-41,2
15-DCC-185,13-DCC-105,1
15-DCC-185,13-DCC-135,1
15-DCC-185,15-DCC-148,1
15-DCC-188,12-DCC-112,1
15-DCC-189,09-DCC-72,3
15-DCC-189,10-DCC-152,2
15-DCC-189,11-DCC-114,3
15-DCC-189,13-DCC-150,4
15-DCC-189,13-DCC-46,6
15-DCC-189,14-DCC-76,3
15-DCC-189,15-DCC-139,11
15-DCC-189,15-DCC-63,2
15-DCC-189,15-DCC-66,7
15-DCC-19,10-DCC-164,1
15-DCC-19,11-DCC-131,1
15-DCC-19,13-DCC-100,1
15-DCC-19,14-DCC-08,3
15-DCC-19,14-DCC-160,3
15-DCC-19,14-DCC-56,2
15-DCC-190,09-DCC-50,1
15-DCC-190,10-DCC-158,7
15-DCC-190,10-DCC-60,1
15-DCC-190,11-DCC-152,1
15-DCC-190,12-DCC-11,1
15-DCC-190,13-DCC-90,1
15-DCC-190,14-DCC-01,2
15-DCC-190,14-DCC-04,1
15-DCC-190,14-DCC-173,1
15-DCC-190,15-DCC-141,2
15-DCC-190,15-DCC-80,8
15-DCC-23,09-DCC-26,1
15-DCC-23,10-DCC-68,1
15-DCC-23,10-DCC-86,1
15-DCC-23,12-DCC-184,1
15-DCC-25,11-DCC-120,1
15-DCC-25,12-DCC-132,1
15-DCC-25,13-DCC-100,1
15-DCC-25,14-DCC-56,1
15-DCC-25,15-DCC-02,1
15-DCC-28,09-DCC-12,1
15-DCC-28,11-DCC-136,1
15-DCC-28,11-DCC-78,2
15-DCC-28,11-DCC-87,2
15-DCC-28,14-DCC-39,10
15-DCC-29,09-DCC-11,4
15-DCC-29,10-DCC-01,1
15-DCC-29,10-DCC-03,2
15-DCC-29,10-DCC-65,1
15-DCC-29,11-DCC-66,2
15-DCC-29,12-DCC-41,4
15-DCC-29,12-DCC-46,1
15-DCC-29,13-DCC-96,2
15-DCC-29,14-DCC-10,1
15-DCC-31,13-DCC-106,1
15-DCC-33,09-DCC-32,2
15-DCC-33,09-DCC-52,6
15-DCC-33,10-DCC-137,2
15-DCC-33,10-DCC-22,3
15-DCC-33,10-DCC-31,3
15-DCC-33,10-DCC-37,2
15-DCC-33,10-DCC-81,2
15-DCC-33,11-DCC-154,8
15-DCC-33,11-DCC-68,3
15-DCC-33,11-DCC-80,1
15-DCC-33,13-DCC-116,4
15-DCC-34,09-DCC-90,1
15-DCC-34,11-DCC-150,5
15-DCC-34,12-DCC-103,1
15-DCC-34,12-DCC-42,4
15-DCC-34,12-DCC-49,2
15-DCC-34,13-DCC-170,2
15-DCC-34,13-DCC-37,1
15-DCC-34,14-DCC-15,1
15-DCC-34,14-DCC-155,5
15-DCC-47,09-DCC-63,3
15-DCC-47,10-DCC-94,2
15-DCC-47,11-DCC-137,2
15-DCC-47,11-DCC-19,1
15-DCC-51,11-DCC-04,2
15-DCC-51,11-DCC-45,2
15-DCC-51,12-DCC-125,1
15-DCC-51,12-DCC-48,1
15-DCC-51,12-DCC-63,2
15-DCC-51,13-DCC-90,1
15-DCC-51,14-DCC-173,3
15-DCC-52,09-DCC-38,1
15-DCC-52,09-DCC-67,1
15-DCC-52,09-DCC-90,3
15-DCC-52,09-DCC-91,1
15-DCC-52,10-DCC-107,5
15-DCC-52,10-DCC-34,1
15-DCC-52,10-DCC-41,1
15-DCC-52,10-DCC-66,1
15-DCC-52,11-DCC-150,3
15-DCC-52,12-DCC-103,2
15-DCC-52,12-DCC-104,3
15-DCC-52,12-DCC-13,1
15-DCC-52,12-DCC-42,1
15-DCC-52,12-DCC-49,3
15-DCC-52,12-DCC-75,3
15-DCC-52,13-DCC-102,5
15-DCC-52,13-DCC-170,6
15-DCC-52,13-DCC-37,2
15-DCC-52,14-DCC-100,2
15-DCC-52,14-DCC-129,1
15-DCC-52,14-DCC-78,1
15-DCC-53,11-DCC-102,9
15-DCC-53,13-DCC-97,1
15-DCC-54,11-DCC-102,1
15-DCC-54,11-DCC-203,1
15-DCC-54,11-DCC-34,1
15-DCC-54,13-DCC-137,1
15-DCC-54,13-DCC-90,1
15-DCC-54,14-DCC-167,4
15-DCC-55,12-DCC-125,1
15-DCC-55,12-DCC-63,4
15-DCC-55,13-DCC-112,1
15-DCC-55,13-DCC-12,1
15-DCC-55,13-DCC-71,1
15-DCC-55,13-DCC-90,4
15-DCC-55,14-DCC-16,1
15-DCC-55,14-DCC-173,5
15-DCC-55,14-DCC-196,1
15-DCC-56,09-DCC-16,1
15-DCC-56,12-DCC-156,1
15-DCC-56,12-DCC-157,1
15-DCC-56,14-DCC-183,2
15-DCC-56,14-DCC-46,1
15-DCC-56,14-DCC-58,1
15-DCC-57,09-DCC-16,2
15-DCC-57,10-DCC-112,1
15-DCC-57,10-DCC-13,3
15-DCC-57,11-DCC-138,2
15-DCC-57,14-DCC-103,1
15-DCC-57,14-DCC-176,2
15-DCC-57,14-DCC-67,1
15-DCC-59,11-DCC-45,1
15-DCC-59,12-DCC-125,1
15-DCC-59,12-DCC-63,3
15-DCC-59,13-DCC-112,2
15-DCC-59,13-DCC-12,2
15-DCC-59,13-DCC-71,1
15-DCC-59,13-DCC-90,3
15-DCC-59,14-DCC-144,1
15-DCC-59,14-DCC-16,1
15-DCC-59,14-DCC-173,4
15-DCC-59,14-DCC-196,1
15-DCC-59,15-DCC-17,1
15-DCC-61,09-DCC-21,1
15-DCC-61,11-DCC-78,1
15-DCC-61,11-DCC-87,1
15-DCC-61,12-DCC-124,1
15-DCC-61,14-DCC-71,1
15-DCC-63,09-DCC-72,3
15-DCC-63,10-DCC-129,3
15-DCC-63,11-DCC-114,5
15-DCC-63,13-DCC-150,5
15-DCC-63,13-DCC-46,8
15-DCC-63,14-DCC-76,4
15-DCC-66,09-DCC-72,5
15-DCC-66,10-DCC-129,5
15-DCC-66,10-DCC-152,1
15-DCC-66,10-DCC-157,1
15-DCC-66,11-DCC-114,4
15-DCC-66,13-DCC-150,1
15-DCC-66,13-DCC-46,6
15-DCC-66,14-DCC-160,1
15-DCC-66,14-DCC-76,4
15-DCC-67,12-DCC-48,1
15-DCC-67,12-DCC-63,3
15-DCC-67,12-DCC-73,1
15-DCC-67,13-DCC-71,1
15-DCC-67,13-DCC-90,3
15-DCC-67,14-DCC-173,4
15-DCC-69,11-DCC-147,3
15-DCC-69,13-DCC-135,1
15-DCC-70,12-DCC-126,1
15-DCC-71,09-DCC-26,8
15-DCC-72,11-DCC-140,1
15-DCC-72,11-DCC-145,1
15-DCC-72,13-DCC-105,1
15-DCC-72,13-DCC-135,1
15-DCC-72,13-DCC-29,3
15-DCC-72,15-DCC-09,3
15-DCC-73,09-DCC-16,5
15-DCC-73,10-DCC-116,1
15-DCC-73,10-DCC-52,1
15-DCC-73,13-DCC-126,2
15-DCC-73,13-DCC-31,1
15-DCC-73,13-DCC-73,2
15-DCC-73,14-DCC-84,5
15-DCC-76,09-DCC-01,1
15-DCC-76,10-DCC-149,3
15-DCC-76,10-DCC-162,1
15-DCC-76,10-DCC-192,1
15-DCC-76,10-DCC-23,1
15-DCC-76,11-DCC-75,1
15-DCC-76,13-DCC-90,1
15-DCC-76,14-DCC-169,6
15-DCC-76,14-DCC-57,1
15-DCC-76,14-DCC-90,4
15-DCC-77,09-DCC-16,2
15-DCC-77,10-DCC-112,1
15-DCC-77,10-DCC-13,3
15-DCC-77,11-DCC-138,1
15-DCC-77,12-DCC-18,1
15-DCC-77,14-DCC-151,1
15-DCC-77,14-DCC-82,1
15-DCC-80,09-DCC-50,2
15-DCC-80,10-DCC-158,7
15-DCC-80,10-DCC-60,1
15-DCC-80,11-DCC-152,1
15-DCC-80,12-DCC-11,1
15-DCC-80,13-DCC-90,1
15-DCC-80,14-DCC-01,3
15-DCC-80,14-DCC-04,1
15-DCC-80,14-DCC-173,1
15-DCC-83,09-DCC-22,1
15-DCC-83,10-DCC-01,1
15-DCC-83,10-DCC-42,1
15-DCC-83,11-DCC-200,3
15-DCC-83,11-DCC-78,2
15-DCC-83,11-DCC-87,3
15-DCC-83,14-DCC-28,3
15-DCC-83,14-DCC-39,1
15-DCC-83,15-DCC-15,2
15-DCC-84,09-DCC-16,2
15-DCC-84,10-DCC-02,3
15-DCC-84,10-DCC-112,1
15-DCC-84,10-DCC-13,3
15-DCC-84,11-DCC-138,2
15-DCC-84,11-DCC-193,2
15-DCC-84,14-DCC-103,1
15-DCC-84,14-DCC-176,2
15-DCC-84,14-DCC-67,1
15-DCC-86,09-DCC-28,2
15-DCC-86,11-DCC-140,1
15-DCC-86,11-DCC-142,1
15-DCC-86,11-DCC-145,1
15-DCC-86,11-DCC-34,2
15-DCC-86,11-DCC-41,3
15-DCC-86,12-DCC-20,1
15-DCC-86,13-DCC-105,1
15-DCC-86,13-DCC-135,1
15-DCC-86,15-DCC-09,3
15-DCC-86,15-DCC-72,1
15-DCC-88,09-DCC-01,1
15-DCC-88,10-DCC-149,2
15-DCC-88,10-DCC-162,1
15-DCC-88,10-DCC-192,1
15-DCC-88,10-DCC-23,1
15-DCC-88,11-DCC-75,4
15-DCC-88,13-DCC-148,2
15-DCC-88,14-DCC-90,3
15-DCC-88,15-DCC-76,1
15-DCC-90,09-DCC-93,1
15-DCC-90,11-DCC-139,1
15-DCC-90,11-DCC-20,1
15-DCC-90,12-DCC-113,1
15-DCC-90,12-DCC-132,1
15-DCC-90,13-DCC-100,1
15-DCC-90,13-DCC-56,1
15-DCC-90,14-DCC-17,1
15-DCC-90,14-DCC-56,1
15-DCC-90,15-DCC-02,1
15-DCC-92,09-DCC-16,1
15-DCC-92,10-DCC-112,1
15-DCC-92,10-DCC-13,1
15-DCC-92,11-DCC-178,1
15-DCC-92,12-DCC-157,1
15-DCC-92,12-DCC-18,1
15-DCC-92,13-DCC-146,3
15-DCC-92,13-DCC-26,1
15-DCC-92,13-DCC-80,1
15-DCC-93,10-DCC-78,1
15-DCC-93,15-DCC-18,1
15-DCC-95,09-DCC-01,3
15-DCC-95,10-DCC-23,3
15-DCC-95,10-DCC-52,1
15-DCC-95,11-DCC-163,2
15-DCC-95,14-DCC-143,1
15-DCC-95,14-DCC-194,2
16-DCC-02,09-DCC-16,1
16-DCC-02,12-DCC-156,1
16-DCC-02,12-DCC-157,1
16-DCC-02,12-DCC-18,1
16-DCC-02,13-DCC-146,1
16-DCC-02,14-DCC-166,1
16-DCC-02,14-DCC-46,1
16-DCC-02,15-DCC-128,1
16-DCC-04,11-DCC-04,2
16-DCC-04,11-DCC-05,2
16-DCC-04,11-DCC-45,1
16-DCC-04,12-DCC-112,1
16-DCC-04,12-DCC-125,1
16-DCC-04,12-DCC-48,1
16-DCC-04,12-DCC-63,1
16-DCC-04,13-DCC-144,1
16-DCC-04,14-DCC-11,1
16-DCC-04,14-DCC-173,3
16-DCC-10,10-DCC-11,4
16-DCC-103,09-DCC-68,2
16-DCC-103,11-DCC-37,2
16-DCC-103,11-DCC-57,2
16-DCC-103,13-DCC-164,3
16-DCC-103,14-DCC-141,3
16-DCC-103,14-DCC-79,5
16-DCC-103,15-DCC-146,3
16-DCC-103,15-DCC-155,3
16-DCC-109,09-DCC-01,1
16-DCC-109,10-DCC-149,1
16-DCC-109,10-DCC-162,1
16-DCC-109,10-DCC-192,1
16-DCC-109,10-DCC-23,1
16-DCC-109,11-DCC-75,1
16-DCC-109,13-DCC-42,1
16-DCC-109,14-DCC-169,4
16-DCC-109,14-DCC-90,5
16-DCC-109,15-DCC-76,3
16-DCC-109,15-DCC-88,3
16-DCC-11,11-DCC-04,1
16-DCC-11,11-DCC-05,1
16-DCC-11,11-DCC-45,2
16-DCC-11,12-DCC-63,3
16-DCC-11,13-DCC-112,2
16-DCC-11,13-DCC-12,2
16-DCC-11,13-DCC-71,1
16-DCC-11,13-DCC-90,2
16-DCC-11,14-DCC-11,1
16-DCC-11,14-DCC-146,1
16-DCC-11,14-DCC-173,3
16-DCC-11,14-DCC-196,1
16-DCC-110,09-DCC-16,1
16-DCC-110,10-DCC-52,2
16-DCC-110,11-DCC-11,1
16-DCC-110,11-DCC-215,1
16-DCC-110,14-DCC-109,1
16-DCC-110,14-DCC-20,1
16-DCC-111,09-DCC-21,3
16-DCC-111,09-DCC-62,2
16-DCC-111,10-DCC-01,1
16-DCC-111,10-DCC-98,1
16-DCC-111,11-DCC-134,1
16-DCC-111,11-DCC-78,1
16-DCC-111,11-DCC-87,14
16-DCC-111,13-DCC-42,1
16-DCC-111,13-DCC-49,3
16-DCC-111,13-DCC-90,5
16-DCC-111,14-DCC-28,3
16-DCC-111,14-DCC-71,4
16-DCC-111,15-DCC-28,1
16-DCC-113,10-DCC-23,1
16-DCC-117,09-DCC-16,1
16-DCC-117,10-DCC-52,3
16-DCC-117,11-DCC-97,2
16-DCC-117,12-DCC-93,1
16-DCC-117,13-DCC-171,1
16-DCC-117,13-DCC-84,2
16-DCC-117,14-DCC-20,1
16-DCC-117,14-DCC-84,1
16-DCC-117,15-DCC-108,1
16-DCC-117,15-DCC-16,1
16-DCC-119,09-DCC-26,3
16-DCC-119,10-DCC-48,1
16-DCC-119,10-DCC-68,3
16-DCC-119,10-DCC-86,2
16-DCC-119,11-DCC-110,1
16-DCC-119,11-DCC-194,4
16-DCC-119,12-DCC-184,2
16-DCC-119,12-DCC-43,2
16-DCC-119,15-DCC-110,4
16-DCC-119,15-DCC-132,1
16-DCC-119,15-DCC-23,3
16-DCC-12,09-DCC-16,3
16-DCC-12,09-DCC-53,1
16-DCC-12,10-DCC-112,1
16-DCC-12,10-DCC-13,2
16-DCC-12,11-DCC-138,1
16-DCC-12,11-DCC-178,2
16-DCC-12,12-DCC-156,1
16-DCC-12,12-DCC-157,1
16-DCC-12,14-DCC-164,3
16-DCC-12,14-DCC-183,1
16-DCC-12,14-DCC-36,1
16-DCC-12,14-DCC-46,1
16-DCC-12,15-DCC-56,1
16-DCC-121,10-DCC-01,1
16-DCC-121,10-DCC-139,2
16-DCC-121,10-DCC-77,2
16-DCC-121,13-DCC-75,3
16-DCC-124,09-DCC-16,1
16-DCC-124,12-DCC-156,2
16-DCC-124,12-DCC-157,2
16-DCC-124,13-DCC-146,1
16-DCC-124,13-DCC-80,1
16-DCC-124,14-DCC-46,1
16-DCC-124,15-DCC-128,1
16-DCC-124,16-DCC-02,1
16-DCC-125,09-DCC-68,2
16-DCC-125,11-DCC-37,2
16-DCC-125,11-DCC-57,2
16-DCC-125,13-DCC-164,3
16-DCC-125,14-DCC-141,3
16-DCC-125,14-DCC-79,5
16-DCC-125,15-DCC-146,3
16-DCC-125,15-DCC-155,3
16-DCC-13,09-DCC-37,1
16-DCC-13,09-DCC-38,3
16-DCC-13,09-DCC-39,1
16-DCC-13,09-DCC-90,2
16-DCC-13,09-DCC-91,2
16-DCC-13,10-DCC-107,4
16-DCC-13,10-DCC-34,2
16-DCC-13,10-DCC-41,1
16-DCC-13,10-DCC-66,4
16-DCC-13,10-DCC-84,1
